id,age,status,country,created_at
4657,31,paid,IF,2023-03-19 09:29:26.633126
4658,29,free,US,2023-07-19 10:30:37.925835
4659,98,trial,US,2023-11-04 08:58:56.794054
4660,72,free,US,2023-04-20 03:30:56.42146
4661,55,free,US,2023-05-06 03:56:47.293234
4662,26,free,US,2023-04-22 17:08:21.068659
4663,62,trial,BR,2023-12-18 07:15:35.389434
4664,35,free,BR,2023-10-29 16:17:54.20495
4665,64,free,US,2023-07-31 19:31:21.737738
4666,85,free,BR,2023-03-23 19:33:15.704
4667,52,free,US,2023-02-13 23:07:33.780822
4668,66,free,BR,2023-06-05 22:21:07.502226
4669,70,free,BR,2023-08-18 15:47:41.470255
4670,58,free,US,2023-04-30 20:53:22.477249
4671,41,free,US,2023-02-02 22:32:27.224243
4672,85,paid,BR,2023-01-10 03:46:58.012947
4673,54,free,BR,2023-12-25 06:13:21.993526
4674,44,free,BR,2023-04-19 19:08:22.820008
4675,22,free,BR,2023-12-05 16:05:55.948398
4676,41,free,BR,2023-01-18 04:26:33.009309
4677,30,free,FR,2023-02-17 13:13:35.606326
4678,47,free,US,2023-11-15 12:28:32.210811
4679,94,free,IF,2023-11-23 06:03:30.426139
4680,67,free,FR,2023-09-28 10:42:21.784176
4681,36,trial,BR,2023-12-20 11:27:37.285937
4682,59,trial,US,2023-08-24 08:01:10.953253
4683,79,free,US,2023-07-12 23:08:56.797515
4684,75,paid,FR,2023-09-07 19:44:55.122432
4685,29,paid,US,2023-09-18 08:15:15.563264
4686,34,free,US,2023-12-19 12:39:37.51124
4687,72,paid,US,2023-03-29 00:49:21.787487
4688,56,free,US,2023-07-23 01:40:51.142124
4689,93,free,BR,2023-11-04 06:55:53.876513
4690,69,free,BR,2023-01-06 17:45:52.676426
4691,31,free,BR,2023-05-16 16:37:21.760944
4692,76,free,BR,2023-07-31 22:25:44.444387
4693,24,free,BR,2023-12-23 19:14:30.711829
4694,30,paid,BR,2023-12-17 06:40:09.114864
4695,71,trial,US,2023-07-06 21:44:21.380725
4696,18,paid,FR,2023-01-20 18:40:13.629811
4697,92,free,BR,2023-11-01 14:44:55.405813
4698,74,free,BR,2023-10-28 07:03:50.38418
4699,88,free,US,2023-04-09 17:29:53.607699
4700,42,paid,BR,2023-03-25 18:23:34.137424
4701,87,free,IF,2023-12-03 16:16:43.939872
4702,90,free,US,2023-12-13 00:20:09.629504
4703,84,free,US,2023-09-12 00:00:19.857867
4704,33,free,US,2023-02-14 03:35:02.040966
4705,83,free,US,2023-01-28 10:56:53.229588
4706,79,paid,US,2023-07-19 15:49:44.290172
4707,83,free,US,2023-01-14 11:15:01.470382
4708,79,free,IF,2023-02-28 09:06:26.147664
4709,58,free,IF,2023-09-14 17:21:17.719737
4710,74,free,BR,2023-12-02 11:57:40.404989
4711,44,free,BR,2023-09-29 08:37:34.353037
4712,68,free,BR,2023-04-19 05:33:46.401953
4713,23,free,IF,2023-06-26 13:38:39.625783
4714,62,free,US,2023-02-04 10:40:39.146447
4715,83,free,BR,2023-01-29 20:37:43.016854
4716,43,free,BR,2023-05-13 02:00:25.457041
4717,24,free,IF,2023-04-25 10:59:27.958171
4718,83,free,BR,2023-05-26 14:04:54.395862
4719,97,paid,BR,2023-11-28 23:40:55.097369
4720,66,free,BR,2023-08-13 05:40:26.012247
4721,44,free,US,2023-04-14 21:07:02.522913
4722,79,paid,BR,2023-08-10 01:33:10.992386
4723,45,free,US,2023-07-03 00:00:52.338558
4724,40,free,US,2023-07-06 03:43:20.595224
4725,49,trial,US,2023-07-22 07:38:48.827658
4726,49,free,BR,2023-10-28 22:11:51.177239
4727,63,paid,US,2023-10-08 09:07:00.002514
4728,73,free,US,2023-10-14 21:44:25.339623
4729,66,paid,US,2023-08-25 07:46:54.487178
4730,60,free,US,2023-03-28 10:02:25.502536
4731,90,free,US,2023-09-21 00:53:25.354717
4732,44,free,IF,2023-11-28 05:17:00.380319
4733,91,free,US,2023-05-13 15:30:20.954965
4734,35,free,US,2023-02-16 09:30:25.524351
4735,95,paid,IF,2023-07-23 19:33:59.092262
4736,37,trial,US,2023-09-01 22:37:40.140105
4737,92,paid,BR,2023-05-21 17:35:58.79565
4738,30,free,FR,2023-10-16 03:58:22.650667
4739,33,free,IF,2023-04-26 06:12:09.72139
4740,98,paid,US,2023-09-17 19:43:25.479974
4741,31,free,US,2023-11-12 08:57:26.389269
4742,65,free,FR,2023-11-09 11:49:34.738238
4743,54,paid,US,2023-12-15 12:31:41.695268
4744,95,paid,IF,2023-12-16 21:30:13.564842
4745,64,free,FR,2023-01-25 03:11:05.191639
4746,83,free,US,2023-05-11 02:14:25.507378
4747,89,free,US,2023-08-09 18:16:42.942221
4748,38,trial,BR,2023-01-23 08:29:33.01827
4749,31,free,BR,2023-09-04 06:02:01.293414
4750,96,free,US,2023-05-09 13:34:17.950522
4751,43,free,IF,2023-01-29 07:41:21.277831
4752,53,free,IF,2023-09-19 13:43:05.05411
4753,88,free,US,2023-05-09 20:39:05.855826
4754,65,trial,US,2023-01-08 15:03:26.440504
4755,94,free,US,2023-05-16 23:01:16.617812
4756,67,trial,BR,2023-03-29 17:47:27.959318
4757,85,free,US,2023-10-18 07:59:51.029836
4758,25,trial,US,2023-08-11 22:06:46.922524
4759,70,paid,IF,2023-05-01 04:59:42.210457
4760,83,free,US,2023-10-28 06:18:39.440576
4761,80,free,US,2023-04-02 06:29:54.590686
4762,74,free,US,2023-10-06 11:49:21.148778
4763,19,paid,BR,2023-09-23 14:54:58.444005
4764,39,free,BR,2023-06-05 16:42:17.474031
4765,92,paid,US,2023-03-07 11:03:29.756374
4766,65,free,US,2023-03-02 06:52:35.976526
4767,21,free,FR,2023-12-22 18:19:14.71205
4768,81,paid,BR,2023-02-23 11:34:33.304864
4769,67,free,BR,2023-05-26 15:30:53.760909
4770,38,trial,US,2023-12-25 10:50:17.573538
4771,83,paid,US,2023-12-12 16:45:03.390286
4772,97,free,US,2023-07-22 23:24:48.134712
4773,20,free,FR,2023-12-23 10:47:26.540866
4774,35,free,US,2023-10-12 08:25:53.14275
4775,24,free,US,2023-05-06 15:56:02.556458
4776,34,free,US,2023-02-27 18:36:41.961815
4777,45,trial,BR,2023-06-27 16:58:12.591539
4778,76,free,IF,2023-09-02 01:11:53.569804
4779,33,paid,BR,2023-10-27 22:31:42.310316
4780,35,free,US,2023-07-06 17:35:48.696068
4781,77,trial,BR,2023-05-24 02:47:11.821969
4782,53,free,US,2023-04-29 02:11:09.220112
4783,38,trial,US,2023-01-21 02:02:02.837668
4784,73,trial,US,2023-07-28 22:16:50.027236
4785,81,paid,BR,2023-11-05 18:25:28.144971
4786,37,free,US,2023-07-05 17:59:38.140197
4787,42,free,US,2023-02-25 02:09:01.40142
4788,26,paid,US,2023-05-30 06:35:19.49736
4789,81,free,US,2023-08-06 18:31:37.332558
4790,72,free,BR,2023-02-19 00:34:05.108317
4791,50,free,US,2023-02-16 06:09:18.559251
4792,54,free,FR,2023-03-10 18:35:26.251348
4793,83,paid,FR,2023-07-22 03:00:03.853832
4794,67,paid,IF,2023-11-09 22:42:39.198718
4795,73,trial,US,2023-01-17 19:54:23.880459
4796,94,free,IF,2023-03-15 20:46:25.73001
4797,58,free,US,2023-03-03 23:21:08.780735
4798,40,free,US,2023-05-19 20:44:54.240594
4799,30,free,IF,2023-12-18 07:36:41.443809
4800,48,free,IF,2023-04-24 21:03:03.126547
4801,55,free,BR,2023-03-20 19:49:44.389372
4802,48,free,US,2023-08-14 01:47:32.265289
4803,58,trial,BR,2023-04-14 00:41:09.49538
4804,57,paid,US,2023-10-09 07:54:49.179787
4805,49,free,US,2023-02-08 05:19:35.627672
4806,24,free,US,2023-08-12 11:18:36.671964
4807,34,free,US,2023-11-10 05:58:44.891045
4808,93,paid,US,2023-12-25 19:16:49.321664
4809,48,free,IF,2023-11-17 09:53:19.287978
4810,34,free,US,2023-06-17 20:04:02.852782
4811,84,free,BR,2023-08-30 11:51:48.360242
4812,41,trial,FR,2023-11-05 21:31:28.119347
4813,56,free,FR,2023-09-30 21:15:09.003201
4814,61,free,US,2023-01-05 13:21:31.86672
4815,55,free,US,2023-05-30 17:44:03.82678
4816,19,paid,IF,2023-07-05 02:52:26.392944
4817,81,free,US,2023-01-16 16:39:17.165363
4818,65,trial,US,2023-05-09 06:17:14.661141
4819,63,paid,US,2023-09-01 03:18:33.894334
4820,57,free,US,2023-08-03 20:52:24.312414
4821,92,free,BR,2023-11-03 14:05:01.563412
4822,51,paid,BR,2023-12-04 10:34:29.248569
4823,87,free,BR,2023-11-18 16:43:04.272266
4824,96,free,FR,2023-08-18 02:13:50.017076
4825,93,free,BR,2023-04-02 10:14:51.010484
4826,53,free,US,2023-02-25 11:45:35.480292
4827,94,free,FR,2023-03-15 22:12:17.678623
4828,55,free,IF,2023-12-14 23:57:09.987916
4829,18,free,BR,2023-02-04 23:20:16.967966
4830,74,free,US,2023-06-21 05:32:27.883825
4831,51,trial,US,2023-06-15 03:21:52.150274
4832,27,trial,BR,2023-11-29 09:49:34.912062
4833,82,paid,BR,2023-01-30 01:02:42.453301
4834,36,trial,US,2023-08-23 14:58:04.62775
4835,89,free,FR,2023-01-13 03:56:16.837074
4836,31,free,IF,2023-02-03 21:51:51.680875
4837,30,paid,BR,2023-02-03 01:22:58.061924
4838,67,free,FR,2023-03-30 04:07:07.64504
4839,83,free,US,2023-08-30 09:21:45.28705
4840,64,paid,US,2023-07-28 02:34:17.413406
4841,40,free,US,2023-10-07 22:25:41.424843
4842,51,free,US,2023-03-25 03:01:14.629311
4843,25,free,BR,2023-12-08 04:29:43.494685
4844,90,free,US,2023-12-27 20:07:16.786205
4845,32,free,US,2023-08-31 08:24:26.556986
4846,51,paid,BR,2023-09-02 21:12:38.669816
4847,62,free,BR,2023-09-02 12:41:50.608568
4848,43,free,US,2023-08-10 20:23:26.403579
4849,96,free,US,2023-06-08 21:16:46.289013
4850,90,trial,US,2023-08-08 21:35:51.180003
4851,32,paid,US,2023-03-01 23:42:18.983908
4852,59,paid,BR,2023-05-02 03:25:31.12798
4853,48,paid,IF,2023-05-20 22:54:47.774384
4854,20,free,US,2023-02-27 20:57:17.754603
4855,48,trial,BR,2023-07-19 15:33:58.311993
4856,50,free,IF,2023-12-30 22:20:23.927572
4857,64,free,BR,2023-09-10 10:00:31.147055
4858,47,paid,IF,2023-02-28 04:18:21.643411
4859,60,free,IF,2023-10-22 09:44:54.607512
4860,59,free,US,2023-08-30 18:14:37.711859
4861,92,free,US,2023-09-19 02:18:59.440047
4862,65,free,IF,2023-06-02 12:16:58.774404
4863,21,free,BR,2023-05-24 04:32:51.162901
4864,21,free,IF,2023-02-02 07:50:16.294658
4865,75,paid,BR,2023-03-31 10:09:21.545627
4866,72,free,BR,2023-01-01 05:58:18.417763
4867,54,free,US,2023-04-19 20:53:25.688542
4868,53,free,IF,2023-05-29 13:38:37.732153
4869,53,free,FR,2023-10-25 07:56:19.257916
4870,97,free,BR,2023-09-10 11:35:47.347168
4871,46,free,US,2023-01-31 12:47:41.522365
4872,75,free,IF,2023-07-03 05:35:25.553214
4873,53,free,US,2023-12-22 00:43:20.064468
4874,23,paid,US,2023-06-15 04:14:03.485771
4875,41,paid,IF,2023-02-24 20:59:10.237317
4876,30,free,BR,2023-12-11 17:47:13.220539
4877,76,free,US,2023-07-15 06:31:41.652159
4878,24,free,BR,2023-04-25 14:15:38.562909
4879,58,paid,US,2023-06-12 09:55:00.527155
4880,96,paid,BR,2023-10-12 16:57:56.494173
4881,58,free,BR,2023-12-13 21:29:54.232127
4882,69,free,FR,2023-07-12 22:36:16.911255
4883,40,paid,US,2023-12-10 11:30:02.147494
4884,80,paid,US,2023-11-14 12:53:35.874701
4885,81,trial,BR,2023-12-24 06:04:05.663083
4886,51,free,BR,2023-05-02 05:55:39.405818
4887,28,free,BR,2023-01-01 11:52:50.487264
4888,95,free,FR,2023-04-07 06:35:52.617234
4889,36,free,FR,2023-08-21 01:45:26.569897
4890,35,free,US,2023-05-05 06:15:21.001304
4891,62,free,IF,2023-05-31 22:36:07.660194
4892,80,free,BR,2023-11-22 10:44:20.251148
4893,54,trial,IF,2023-07-16 06:39:28.066226
4894,68,free,US,2023-04-14 15:15:45.13586
4895,76,paid,US,2023-08-12 12:10:02.652458
4896,83,paid,BR,2023-03-29 10:55:02.737016
4897,90,free,BR,2023-11-26 01:15:41.923467
4898,35,free,IF,2023-09-27 14:45:48.184013
4899,40,free,US,2023-05-29 17:34:41.148864
4900,68,free,US,2023-09-30 14:20:00.688516
4901,41,free,IF,2023-10-14 07:24:24.070991
4902,36,free,BR,2023-04-03 10:34:01.145662
4903,61,free,US,2023-02-06 08:55:14.968876
4904,84,free,IF,2023-12-04 22:59:55.870182
4905,34,free,US,2023-06-01 06:07:22.841644
4906,76,paid,BR,2023-01-03 14:42:01.81025
4907,92,trial,US,2023-12-01 03:21:19.101067
4908,24,free,US,2023-03-05 11:34:02.617145
4909,84,free,US,2023-01-08 22:05:27.883286
4910,63,free,IF,2023-04-14 10:20:37.266351
4911,48,free,BR,2023-01-14 02:32:40.174663
4912,78,trial,US,2023-05-14 05:14:31.469542
4913,95,trial,FR,2023-04-02 01:20:55.93433
4914,67,paid,BR,2023-03-07 17:43:01.057836
4915,96,free,FR,2023-05-08 20:04:42.318363
4916,23,paid,US,2023-02-27 03:09:43.728992
4917,63,free,IF,2023-08-22 13:06:22.807354
4918,55,paid,US,2023-07-30 12:42:55.049452
4919,25,free,US,2023-12-24 01:18:13.932319
4920,74,free,US,2023-08-10 02:11:59.305401
4921,81,free,BR,2023-03-19 18:14:31.769202
4922,84,free,BR,2023-10-31 08:24:42.899175
4923,63,free,BR,2023-06-10 20:13:51.918156
4924,45,free,IF,2023-01-23 21:27:25.992408
4925,29,paid,US,2023-03-17 09:19:13.46036
4926,66,paid,US,2023-05-21 12:19:00.475252
4927,18,trial,US,2023-03-22 09:21:50.710131
4928,56,free,FR,2023-04-06 02:51:15.389136
4929,98,paid,BR,2023-07-18 07:27:10.283479
4930,75,trial,BR,2023-07-14 16:07:33.118551
4931,42,free,US,2023-12-19 14:57:21.475046
4932,23,free,US,2023-09-02 05:34:43.872629
4933,81,paid,US,2023-03-16 02:50:22.18483
4934,82,free,US,2023-07-20 07:04:04.346476
4935,60,paid,US,2023-07-09 21:45:55.753386
4936,49,free,US,2023-12-14 08:00:43.39892
4937,48,free,BR,2023-05-18 00:45:58.075034
4938,57,free,US,2023-11-26 14:48:05.975122
4939,58,free,US,2023-05-24 00:42:42.804844
4940,73,free,US,2023-12-22 21:10:46.684155
4941,46,free,US,2023-12-06 17:54:47.964564
4942,49,paid,US,2023-12-13 19:12:34.83358
4943,67,trial,BR,2023-03-13 14:23:24.708526
4944,65,free,BR,2023-03-20 18:05:07.400612
4945,73,paid,US,2023-12-08 07:08:01.298917
4946,88,free,IF,2023-07-31 09:24:37.948844
4947,94,free,BR,2023-09-16 06:35:37.836285
4948,67,free,US,2023-12-05 11:22:55.89313
4949,29,trial,US,2023-08-09 01:55:44.292236
4950,80,free,US,2023-09-15 15:55:04.189376
4951,32,free,IF,2023-09-09 19:08:27.427495
4952,94,free,BR,2023-04-10 23:07:19.591256
4953,19,paid,BR,2023-04-22 00:21:10.919513
4954,58,free,US,2023-01-17 17:17:35.959844
4955,86,paid,US,2023-10-06 11:22:07.231912
4956,25,free,BR,2023-09-18 06:48:37.186311
4957,19,free,US,2023-12-05 01:45:36.279557
4958,82,free,BR,2023-01-17 15:49:27.506173
4959,48,trial,BR,2023-10-24 11:41:47.970311
4960,70,free,BR,2023-12-15 18:34:55.453448
4961,74,trial,BR,2023-04-25 00:10:38.31332
4962,75,free,US,2023-08-30 10:54:39.374583
4963,58,free,BR,2023-10-14 18:36:24.8802
4964,78,paid,US,2023-03-03 16:43:13.531791
4965,65,paid,US,2023-10-07 13:42:08.680143
4966,92,free,FR,2023-09-27 06:27:41.216879
4967,20,free,US,2023-12-31 01:19:44.498518
4968,57,trial,US,2023-01-12 15:29:17.300748
4969,49,free,US,2023-12-28 21:37:45.488896
4970,58,paid,US,2023-06-09 23:25:04.918059
4971,75,paid,BR,2023-01-15 12:06:13.176676
4972,78,paid,BR,2023-09-10 21:14:25.429122
4973,25,free,BR,2023-01-31 13:34:47.777055
4974,48,free,US,2023-08-15 05:34:23.683717
4975,29,paid,BR,2023-02-02 04:41:37.010456
4976,48,free,US,2023-03-31 20:01:33.824593
4977,41,free,FR,2023-08-24 14:33:01.713978
4978,45,trial,IF,2023-10-31 02:07:39.321998
4979,42,paid,US,2023-11-21 00:25:06.339632
4980,41,free,US,2023-03-26 22:39:31.709661
4981,84,free,BR,2023-12-25 03:19:46.481419
4982,85,trial,US,2023-06-16 00:03:04.275645
4983,29,paid,IF,2023-05-31 14:32:37.606411
4984,54,free,US,2023-12-20 21:46:21.21459
4985,40,free,US,2023-02-19 21:34:58.312013
4986,42,trial,US,2023-01-27 06:28:17.349758
4987,84,trial,US,2023-07-03 21:17:08.896357
4988,42,free,BR,2023-03-08 09:11:59.798451
4989,67,trial,US,2023-04-17 03:14:31.962252
4990,69,free,IF,2023-12-20 18:44:39.138534
4991,95,paid,US,2023-10-13 18:28:39.737794
4992,21,paid,US,2023-07-15 06:40:26.673436
4993,79,free,BR,2023-05-20 20:59:50.664118
4994,83,free,BR,2023-05-10 08:20:38.114945
4995,84,free,US,2023-04-13 08:50:44.119185
4996,21,trial,US,2023-11-30 10:26:49.553659
4997,58,free,US,2023-01-24 08:26:40.551207
4998,76,trial,US,2023-06-17 16:17:29.088506
4999,41,paid,BR,2023-03-26 00:41:26.354792
5000,23,trial,FR,2023-02-02 05:29:56.050887
5001,78,trial,US,2023-10-23 07:25:52.142138
5002,44,free,BR,2023-03-22 05:19:49.085859
5003,68,trial,US,2023-11-05 16:35:13.237317
5004,30,free,US,2023-05-29 20:58:55.205736
5005,36,free,IF,2023-11-06 10:37:16.837174
5006,97,paid,US,2023-11-21 16:39:20.137185
5007,46,free,US,2023-04-20 10:48:43.194853
5008,38,free,US,2023-05-17 05:20:50.621347
5009,51,free,US,2023-03-26 14:32:25.981544
5010,72,free,BR,2023-05-01 15:53:28.690133
5011,50,trial,US,2023-03-01 09:21:48.085337
5012,55,free,BR,2023-06-18 06:38:54.529555
5013,76,free,IF,2023-10-02 21:00:21.292746
5014,36,free,US,2023-01-08 03:29:19.60158
5015,83,paid,BR,2023-04-28 16:49:59.358215
5016,35,free,US,2023-12-05 23:45:48.421617
5017,39,free,US,2023-06-23 17:20:06.608369
5018,91,free,US,2023-10-02 15:24:05.998373
5019,94,free,US,2023-07-23 15:18:49.678732
5020,51,free,BR,2023-03-07 06:11:35.161703
5021,19,free,BR,2023-10-28 11:18:39.780559
5022,94,trial,BR,2023-08-18 03:34:10.134591
5023,70,free,FR,2023-12-29 02:43:18.696529
5024,44,trial,IF,2023-01-31 12:34:10.670254
5025,68,free,US,2023-07-18 23:47:20.342254
5026,52,free,US,2023-05-07 00:26:22.610325
5027,76,free,US,2023-03-09 07:35:51.024392
5028,53,paid,US,2023-05-22 14:41:50.283782
5029,92,trial,BR,2023-04-29 01:23:20.137016
5030,30,free,BR,2023-12-08 13:45:59.082074
5031,62,free,BR,2023-04-30 14:20:05.324296
5032,19,free,US,2023-06-22 00:11:04.214591
5033,38,free,IF,2023-05-14 02:11:30.471793
5034,30,paid,US,2023-07-08 06:23:39.954909
5035,38,trial,FR,2023-01-14 12:53:02.323005
5036,26,free,IF,2023-07-03 23:44:36.146548
5037,54,free,IF,2023-10-25 20:27:05.1883
5038,96,paid,IF,2023-06-24 13:13:28.269154
5039,66,free,US,2023-10-01 11:13:03.308243
5040,90,paid,US,2023-01-30 22:31:42.165274
5041,25,free,IF,2023-02-26 23:07:36.012324
5042,50,paid,BR,2023-09-13 06:36:08.602545
5043,30,free,US,2023-10-26 17:14:24.166351
5044,50,free,US,2023-10-01 09:35:48.502756
5045,80,trial,BR,2023-06-29 08:43:29.752909
5046,19,free,US,2023-07-28 04:55:01.683949
5047,88,trial,BR,2023-09-03 20:39:09.833242
5048,36,free,US,2023-11-26 12:44:43.371583
5049,46,free,BR,2023-11-13 21:12:25.486914
5050,61,free,US,2023-03-23 06:37:09.651133
5051,59,free,IF,2023-03-12 19:44:48.572329
5052,80,paid,BR,2023-04-19 06:02:09.466995
5053,37,paid,IF,2023-12-12 15:06:41.707439
5054,47,paid,IF,2023-07-27 08:15:12.538181
5055,77,free,US,2023-04-26 15:37:51.510282
5056,51,free,US,2023-07-08 09:36:22.867231
5057,38,free,BR,2023-06-19 03:45:46.249605
5058,38,free,US,2023-12-26 23:33:28.818604
5059,77,free,BR,2023-04-24 00:49:16.961192
5060,53,free,US,2023-06-21 15:55:41.540685
5061,60,free,BR,2023-08-01 02:33:13.670214
5062,85,paid,BR,2023-04-06 21:27:31.740823
5063,47,free,BR,2023-04-19 05:59:46.204998
5064,84,trial,BR,2023-11-29 21:52:14.542013
5065,85,free,US,2023-08-23 19:01:08.458796
5066,28,free,US,2023-02-23 15:17:11.864544
5067,58,free,US,2023-08-05 20:56:02.835791
5068,23,free,US,2023-11-13 17:46:12.337044
5069,70,trial,BR,2023-05-04 10:34:26.538536
5070,28,trial,BR,2023-07-14 20:09:02.090432
5071,43,free,US,2023-09-04 21:01:25.598242
5072,55,free,BR,2023-09-26 23:40:48.492919
5073,39,paid,US,2023-09-13 09:05:34.392075
5074,73,free,US,2023-09-18 01:39:30.09673
5075,54,free,BR,2023-12-21 10:05:00.791095
5076,28,free,BR,2023-04-03 08:13:21.585864
5077,74,free,US,2023-11-01 17:44:39.168103
5078,66,free,BR,2023-08-16 12:44:41.008468
5079,41,paid,FR,2023-08-12 21:15:22.39651
5080,39,trial,US,2023-12-21 06:22:25.018787
5081,23,trial,US,2023-09-11 01:04:07.018531
5082,85,paid,IF,2023-08-23 01:01:25.668447
5083,44,paid,BR,2023-03-06 09:29:32.497179
5084,44,free,IF,2023-05-20 22:57:32.052146
5085,70,free,BR,2023-02-14 00:25:08.314635
5086,51,free,US,2023-10-11 15:57:02.795455
5087,26,free,US,2023-12-19 05:16:08.689781
5088,59,free,IF,2023-09-28 12:48:41.890542
5089,18,free,US,2023-06-06 09:39:17.894642
5090,69,free,FR,2023-06-26 05:37:23.94867
5091,30,paid,US,2023-06-23 05:40:18.136828
5092,71,paid,BR,2023-11-06 04:58:02.551922
5093,58,free,US,2023-05-21 20:31:03.774299
5094,30,paid,IF,2023-11-17 09:18:58.717579
5095,30,paid,BR,2023-07-28 17:37:24.193778
5096,35,free,IF,2023-07-31 12:23:26.150771
5097,65,free,BR,2023-11-16 21:40:29.892191
5098,25,trial,BR,2023-01-14 10:23:55.761116
5099,87,free,BR,2023-11-09 19:00:04.344903
5100,60,free,US,2023-05-15 22:04:01.612642
5101,18,trial,BR,2023-03-28 10:37:35.188314
5102,57,paid,IF,2023-06-20 03:55:57.516656
5103,93,free,US,2023-01-22 08:53:51.800225
5104,57,free,US,2023-11-11 14:16:49.504466
5105,68,trial,FR,2023-05-10 10:13:37.577947
5106,73,free,BR,2023-06-08 06:30:08.686141
5107,88,trial,US,2023-03-21 05:53:50.414622
5108,57,free,US,2023-05-17 21:09:08.655152
5109,43,free,US,2023-08-12 06:36:46.280933
5110,64,trial,US,2023-02-08 21:05:38.700595
5111,80,free,US,2023-10-22 16:48:54.733519
5112,25,paid,US,2023-05-14 23:28:29.671054
5113,80,paid,US,2023-11-28 11:22:52.282834
5114,68,trial,US,2023-05-26 14:35:31.748418
5115,65,free,US,2023-04-18 02:05:04.805767
5116,81,paid,US,2023-07-12 06:33:45.758259
5117,50,free,US,2023-05-19 21:08:08.594195
5118,53,free,BR,2023-10-20 11:44:43.542806
5119,93,trial,BR,2023-09-22 09:46:43.520148
5120,57,free,US,2023-04-04 20:36:35.266863
5121,87,paid,FR,2023-05-29 20:15:20.013668
5122,72,free,BR,2023-01-11 03:14:41.946105
5123,38,free,US,2023-08-14 15:51:47.415902
5124,51,free,US,2023-02-15 06:55:04.215667
5125,41,paid,US,2023-09-24 08:29:45.794669
5126,30,trial,US,2023-06-04 00:24:18.679459
5127,31,free,US,2023-01-27 08:28:35.324678
5128,51,paid,BR,2023-08-16 09:50:25.401001
5129,92,free,US,2023-04-01 03:59:06.511597
5130,58,free,IF,2023-06-13 06:25:22.244509
5131,28,paid,US,2023-04-16 13:52:05.972732
5132,59,free,IF,2023-04-09 05:23:48.541015
5133,32,free,IF,2023-08-04 07:57:42.126755
5134,55,paid,US,2023-08-23 12:31:11.709656
5135,34,free,US,2023-07-08 04:08:59.538577
5136,67,free,BR,2023-05-22 12:33:07.497913
5137,68,free,US,2023-04-12 04:54:18.342951
5138,80,free,BR,2023-02-25 16:55:32.498396
5139,69,free,BR,2023-04-16 21:02:10.92613
5140,40,free,US,2023-03-30 12:51:58.203642
5141,96,paid,US,2023-10-07 18:29:56.47822
5142,80,paid,IF,2023-10-18 23:40:54.000361
5143,30,paid,BR,2023-03-06 10:26:57.643305
5144,80,free,US,2023-03-08 11:39:30.882102
5145,25,free,US,2023-03-06 19:56:21.16331
5146,32,paid,US,2023-04-18 18:10:23.817348
5147,45,free,BR,2023-05-12 15:42:55.463319
5148,89,trial,BR,2023-12-22 19:05:35.779122
5149,41,free,US,2023-02-24 10:35:43.361183
5150,81,free,BR,2023-09-18 00:51:07.636583
5151,47,paid,FR,2023-12-21 10:33:55.551622
5152,84,free,BR,2023-03-25 06:03:14.089808
5153,41,free,US,2023-10-28 03:42:50.59231
5154,66,free,BR,2023-03-03 08:16:14.544427
5155,41,free,US,2023-09-30 16:22:37.605099
5156,74,free,US,2023-03-08 02:01:45.068255
5157,52,free,US,2023-06-19 15:42:29.646566
5158,88,trial,FR,2023-12-02 04:30:30.175268
5159,59,free,US,2023-08-19 14:08:06.251119
5160,60,free,BR,2023-07-05 11:32:33.174479
5161,65,free,BR,2023-12-04 19:27:28.225122
5162,27,free,BR,2023-05-31 10:07:39.575531
